id_competition,id_fight,id_person_blue,id_person_white,id_winner,is_finished,round,duration,ippon,waza,yuko,penalty,ippon_b,waza_b,yuko_b,penalty_b,ippon_w,waza_w,yuko_w,penalty_w,type,round_code,round_name,date_start_ts,first_hajime_at_ts,gs,bye,updated_at,hsk_w,hsk_b,tagged,kodokan_tagged,published,sc_countdown_offset,fight_no,contest_code_long,mat,id_competition_teams,id_fight_team,competition_name,competition_date,external_id,city,comp_year,age,fight_duration,weight,id_weight,date_raw,person_white,id_ijf_white,family_name_white,given_name_white,timestamp_version_white,person_blue,id_ijf_blue,family_name_blue,given_name_blue,timestamp_version_blue,country_white,country_short_white,id_country_white,country_blue,country_short_blue,id_country_blue,picture_folder_1,picture_filename_1,picture_folder_2,picture_filename_2,media,rank_name,personal_picture_white,personal_picture_blue
1527,363612,15807,2673,2673,1,0,00:00:00,,,,,0,0,0,0,0,0,0,0,0,,Final,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,cont_open_sen2017_m_0100_0002,0,,,Dakar African Open 2017,2017-11-18,cont_open_sen2017,Dakar,2017,Seniors,240,+100,7,2017/11/18,CAMPOS Hector,bd6685ee,CAMPOS,Hector,v1581819231,HAJJI Adil,9fa86f69,HAJJI,Adil,v1690987417,Argentina,ARG,77,Morocco,MAR,60,/2019/04/,2673_1554972035.jpg,/2019/02/,15807_1550742331.jpg,,African Open,https://www.judobase.org/files/persons//2019/04//2673_1554972035.jpg,https://www.judobase.org/files/persons//2019/02//15807_1550742331.jpg
1560,365791,14814,8606,14814,1,4,00:04:44,0,1,0,3,0,1,0,2,0,0,0,1,0,last8_rep_35_1-16,Round 1,1516528713300,0,1,0,2022-05-11 13:18:06,0,0,3,2,1,10,2,gp_tun2018_m_p100_0002,2,,,Tunis Grand Prix 2018,2018-01-19,gp_tun2018,Tunis,2018,Seniors,240,+100,7,2018/01/19,WAHID Ahmed,617b39d3,WAHID,Ahmed,v1665931187,SATO Kazuya,6ad6a7e9,SATO,Kazuya,v1521032267,Egypt,EGY,53,Japan,JPN,13,/2018/12/,8606_1545657376.jpg,/2018/03/,14814_1521032267.jpg,yt*VbAwYH1vEyg*00:00:10,Grand Prix,https://www.judobase.org/files/persons//2018/12//8606_1545657376.jpg,https://www.judobase.org/files/persons//2018/03//14814_1521032267.jpg
1561,372396,3676,364,364,1,4,00:03:28,0,0,0,0,0,0,0,3,1,1,0,1,0,last8_rep_35_1-16,Round 1,0,0,0,0,2022-05-11 13:18:06,0,0,3,2,1,13,2,gp_mar2018_m_p100_0002,1,,,Agadir Grand Prix 2018,2018-03-09,gp_mar2018,Agadir,2018,Seniors,240,+100,7,2018/03/09,MIKHAYLIN Alexander,16d53c3e,MIKHAYLIN,Alexander,v1541090794,KOLESNYK Andrii,1a5edba4,KOLESNYK,Andrii,v1638145852,Russian Federation,RUS,7,Ukraine,UKR,9,/2018/03/,364_1521479058.jpg,/2021/02/,3676_1612440827.jpg,yt*pLodAk7nzOs*00:00:28,Grand Prix,https://www.judobase.org/files/persons//2018/03//364_1521479058.jpg,https://www.judobase.org/files/persons//2021/02//3676_1612440827.jpg
1576,385440,45523,30959,45523,1,3,00:05:00,1,0,0,0,1,0,0,0,0,0,0,0,0,last8_rep_19_1-8,Round 1,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,aju_sen2018_m_p100_0002,0,,,African Senior Championships 2018,2018-04-12,aju_sen2018,Tunis,2018,Seniors,240,+100,7,2018/04/12,SIDIBE Rachid,ee4fbe9b,SIDIBE,Rachid,v1606986530,SOUMANO Karounga,6aa3fc82,SOUMANO,Karounga,v1639469709,Burkina Faso,BUR,102,Mali,MLI,108,/2020/12/,30959_1606986530.jpg,/2021/12/,45523_1639469707.jpg,,African Championships,https://www.judobase.org/files/persons//2020/12//30959_1606986530.jpg,https://www.judobase.org/files/persons//2021/12//45523_1639469707.jpg
1327,268045,30771,11540,30771,1,3,00:05:00,1,0,0,1,1,0,0,0,0,0,0,1,0,last8_rep_19_1-8,Round 1,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,jua_sen2016_m_p100_0002,0,,,Asian Championships Senior 2016,2016-04-15,jua_sen2016,Tashkent,2016,Seniors,240,+100,7,2016/04/15,LEE Po yen,6649cce2,LEE,Po yen,v1687417686,KAGEURA Kokoro,2bc4c87d,KAGEURA,Kokoro,v1563980350,Chinese Taipei,TPE,74,Japan,JPN,13,/2023/06/,11540_1687417684.jpg,/2019/07/,30771_1563980350.jpg,,Asian Championships,https://www.judobase.org/files/persons//2023/06//11540_1687417684.jpg,https://www.judobase.org/files/persons//2019/07//30771_1563980350.jpg
1331,278177,4525,2338,2338,1,4,00:06:08,0,1,0,6,0,0,0,3,0,1,0,3,0,last8_rep_35_1-16,Round 1,0,0,0,0,2020-05-02 00:04:45,0,0,3,2,1,22,2,gp_kaz2016_m_p100_0002,0,,,Grand Prix Almaty 2016,2016-05-13,gp_kaz2016,Almaty,2016,Seniors,240,+100,7,2016/05/13,SHYNKEYEV Yerzhan,51771841,SHYNKEYEV,Yerzhan,v1427200421,ABDURAKHMONOV Mukhamadmurod,433b472a,ABDURAKHMONOV,Mukhamadmurod,v1690299478,Kazakhstan,KAZ,14,Tajikistan,TJK,88,/imported/,3214_1002900000808.jpg,/2023/07/,4525_1690299478.jpg,yt*kcSV83JEdmo*00:00:05,Grand Prix,https://www.judobase.org/files/persons//imported//3214_1002900000808.jpg,https://www.judobase.org/files/persons//2023/07//4525_1690299478.jpg
1336,287502,8402,225,225,1,2,00:00:21,0,0,0,0,0,0,0,0,1,0,0,0,0,small_6_2,Semi-Final,0,0,0,0,2020-05-02 00:05:10,0,0,3,2,1,12,2,gp_mgl2016_m_p100_0002,0,,,Grand Prix Ulaanbaatar 2016,2016-07-01,gp_mgl2016,Ulaanbaatar,2016,Seniors,240,+100,7,2016/07/01,BATTULGA Temuulen,84b3a3a2,BATTULGA,Temuulen,v1580196589,ERDENEBILEG Amartuvshin,d4f99f8e,ERDENEBILEG,Amartuvshin,v1434289877,Mongolia,MGL,61,Mongolia,MGL,61,/2019/01/,225_1546590253.jpg,/2011/07/,10701_10700_amartuvshins.jpg,yt*8gVb1wrohKE*00:00:09,Grand Prix,https://www.judobase.org/files/persons//2019/01//225_1546590253.jpg,https://www.judobase.org/files/persons//2011/07//10701_10700_amartuvshins.jpg
1347,305888,17109,9362,17109,1,3,00:00:35,1,0,1,0,1,0,1,0,0,0,0,0,0,last8_rep_19_1-8,Round 1,0,0,0,0,2020-05-02 00:06:11,0,0,3,2,1,22,2,gs_uae2016_m_p100_0002,0,,,Grand Slam Abu Dhabi 2016,2016-10-28,gs_uae2016,Abu Dhabi,2016,Seniors,240,+100,7,2016/10/28,DRAGIC Vito,38c916d5,DRAGIC,Vito,v1669280474,CESARINO Joao,ea3cb892,CESARINO,Joao,v1663939310,Slovenia,SLO,1,Brazil,BRA,49,/2019/08/,9362_1565029007.jpg,/2022/09/,17109_1663939309.jpg,yt*mq2gfJ-HAtE*00:00:12,Grand Slam,https://www.judobase.org/files/persons//2019/08//9362_1565029007.jpg,https://www.judobase.org/files/persons//2022/09//17109_1663939309.jpg
1349,307112,5192,35422,5192,1,3,00:01:41,1,0,0,2,1,0,0,1,0,0,0,1,0,last8_rep_19_1-8,Round 1,1479617036475,0,0,0,2020-05-02 00:06:20,0,0,3,2,1,25,2,gp_chn2016_m_p100_0002,0,,,Grand Prix Qingdao 2016,2016-11-18,gp_chn2016,Qingdao,2016,Seniors,240,+100,7,2016/11/18,KIM Munsick,b5d5df4c,KIM,Munsick,v1477026286,WANG Yuntao,7c7e85a2,WANG,Yuntao,v1481806752,Republic of Korea,KOR,15,People's Republic of China,CHN,46,/2016/10/,87336_87335_.jpg,/2013/03/,21853_21852_.jpg,yt*_pwGEY6ZmRs*00:00:23,Grand Prix,https://www.judobase.org/files/persons//2016/10//87336_87335_.jpg,https://www.judobase.org/files/persons//2013/03//21853_21852_.jpg
1351,309064,28832,28749,28832,1,3,00:01:50,1,1,0,1,1,1,0,0,0,0,0,1,0,last8_rep_19_1-8,Round 1,0,0,0,0,2020-05-02 00:06:33,0,0,3,2,1,9,2,gs_jpn2016_m_p100_0002,0,,,Grand Slam Tokyo 2016,2016-12-02,gs_jpn2016,Tokyo,2016,Seniors,240,+100,7,2016/12/02,CHEN Sheng Min,61a198ed,CHEN,Sheng Min,v1615276982,JU Youngseo,e2cfd8f7,JU,Youngseo,v1447997289,Chinese Taipei,TPE,74,Republic of Korea,KOR,15,/2021/03/,28749_1615276980.jpg,/2015/11/,71815_71814_.jpg,yt*BbpmTe2AgSk*00:00:19,Grand Slam,https://www.judobase.org/files/persons//2021/03//28749_1615276980.jpg,https://www.judobase.org/files/persons//2015/11//71815_71814_.jpg
1454,341523,39788,39156,39156,1,3,00:00:00,1,1,0,0,0,0,0,0,1,1,0,0,0,last8_rep_19_1-8,Round 1,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,jua_sen2017_m_p100_0002,0,,,Asian Championships Seniors 2017,2017-05-26,jua_sen2017,Hong Kong,2017,Seniors,240,+100,7,2017/05/26,KHISOMIDDINOV Mukhsin,28671778,KHISOMIDDINOV,Mukhsin,v1516889993,MATSUMURA Shin,d8784c69,MATSUMURA,Shin,v1556266609,Uzbekistan,UZB,17,Philippines,PHI,86,/2017/04/,39156_1493108114.jpg,/2019/04/,39788_1556266609.jpg,,Asian Championships,https://www.judobase.org/files/persons//2017/04//39156_1493108114.jpg,https://www.judobase.org/files/persons//2019/04//39788_1556266609.jpg
1460,344883,2567,3812,3812,1,3,00:04:00,0,2,0,1,0,0,0,0,0,2,0,1,0,last8_rep_19_1-8,Round 1,0,0,0,0,2020-05-02 07:06:51,0,0,3,2,1,13,2,gp_chn2017_m_p100_0002,0,,,Hohhot Grand Prix 2017,2017-06-30,gp_chn2017,Hohhot,2017,Seniors,240,+100,7,2017/06/30,KRIVOBOKOV Anton,936f8b5c,KRIVOBOKOV,Anton,v1564415314,LIU Jian,599d8561,LIU,Jian,v1556804649,Russian Federation,RUS,7,People's Republic of China,CHN,46,/2019/07/,3812_1564415314.jpg,/2019/05/,2567_1556804649.jpg,yt*nvDYFYhlBjQ*00:00:07,Grand Prix,https://www.judobase.org/files/persons//2019/07//3812_1564415314.jpg,https://www.judobase.org/files/persons//2019/05//2567_1556804649.jpg
1461,347196,40509,28749,28749,1,2,00:05:00,1,1,0,0,0,0,0,0,1,1,0,0,0,last8_rep_11_1-4,Quarter-Final,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,cont_open_tpe2017_m_p100_0002,0,,,Taipei Asia Open 2017,2017-07-08,cont_open_tpe2017,Taipei,2017,Seniors,240,+100,7,2017/07/08,CHEN Sheng Min,61a198ed,CHEN,Sheng Min,v1615276982,BACLAGAN George Angelo,cf69e54d,BACLAGAN,George Angelo,v1563800807,Chinese Taipei,TPE,74,Philippines,PHI,86,/2021/03/,28749_1615276980.jpg,/2019/07/,40509_1563800807.jpg,,Asian Open,https://www.judobase.org/files/persons//2021/03//28749_1615276980.jpg,https://www.judobase.org/files/persons//2019/07//40509_1563800807.jpg
1466,360142,39312,23550,23550,1,3,00:00:22,1,0,0,0,0,0,0,0,1,0,0,0,0,last8_rep_19_1-8,Round 1,0,0,0,0,2022-05-11 13:18:06,0,0,3,2,1,10,2,gp_uzb2017_m_p100_0002,1,,,Tashkent Grand Prix 2017,2017-10-06,gp_uzb2017,Tashkent,2017,Seniors,240,+100,7,2017/10/06,KHALMURATOV Ikhtiyor,c54cf4e9,KHALMURATOV,Ikhtiyor,v1563802931,DZHANAEV Soslan,52cc2ec7,DZHANAEV,Soslan,v1516889993,Uzbekistan,UZB,17,Russian Federation,RUS,7,/2019/07/,23550_1563802931.jpg,/2017/09/,39312_1505895263.jpg,yt*I5VhKNZJ_OA*00:00:15,Grand Prix,https://www.judobase.org/files/persons//2019/07//23550_1563802931.jpg,https://www.judobase.org/files/persons//2017/09//39312_1505895263.jpg
1468,361842,4663,1268,1268,1,3,00:02:17,1,1,0,1,0,0,0,1,1,1,0,0,0,last8_rep_19_1-8,Round 1,1509178997134,0,0,0,2022-05-11 13:18:06,0,0,3,2,1,7,2,gs_uae2017_m_p100_0002,1,,,Abu Dhabi Grand Slam 2017,2017-10-26,gs_uae2017,Abu Dhabi,2017,Seniors,240,+100,7,2017/10/26,HARMEGNIES Benjamin,a5d6da5f,HARMEGNIES,Benjamin,v1463061673,HORAK Michal,1b4339d7,HORAK,Michal,v1546438568,Belgium,BEL,3,Czech Republic,CZE,32,/imported/,1728_0927400002006.jpg,/2019/01/,4663_1546438568.jpg,yt*hpri46jkx58*00:00:08,Grand Slam,https://www.judobase.org/files/persons//imported//1728_0927400002006.jpg,https://www.judobase.org/files/persons//2019/01//4663_1546438568.jpg
1470,364728,3649,25349,3649,1,4,00:04:00,0,2,0,1,0,2,0,1,0,0,0,0,0,last8_rep_35_1-16,Round 1,0,0,0,0,2022-05-11 13:18:06,0,0,3,2,1,6,2,gs_jpn2017_m_p100_0002,3,,,Tokyo Grand Slam 2017,2017-12-02,gs_jpn2017,Tokyo,2017,Seniors,240,+100,7,2017/12/02,OLTIBOEV Bekmurod,9be75a68,OLTIBOEV,Bekmurod,v1563980931,ALLERSTORFER Daniel,788d4edd,ALLERSTORFER,Daniel,v1653923932,Uzbekistan,UZB,17,Austria,AUT,2,/2019/07/,25349_1563980931.jpg,/2022/05/,3649_1653923932.jpg,yt*D89HN-M_PBc*00:00:07,Grand Slam,https://www.judobase.org/files/persons//2019/07//25349_1563980931.jpg,https://www.judobase.org/files/persons//2022/05//3649_1653923932.jpg
1524,365162,42086,9170,42086,1,2,00:05:43,1,0,0,2,1,0,0,1,0,0,0,1,0,last8_rep_11_1-4,Quarter-Final,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,cont_open_hkg2017_m_p100_0002,0,,,Hong Kong Asian Open 2017,2017-12-09,cont_open_hkg2017,Hong Kong,2017,Seniors,240,+100,7,2017/12/09,DESCHENES Marc,11947f28,DESCHENES,Marc,v1543325324,NISHIO Toru,6b82feef,NISHIO,Toru,v1521463665,Canada,CAN,51,Japan,JPN,13,/2018/11/,9170_1543325324.jpg,/2018/03/,42086_1521463665.jpg,,Asian Open,https://www.judobase.org/files/persons//2018/11//9170_1543325324.jpg,https://www.judobase.org/files/persons//2018/03//42086_1521463665.jpg
1585,408055,34374,47443,34374,1,3,00:00:48,1,0,0,0,1,0,0,0,0,0,0,0,0,last8_rep_19_1-8,Round 1,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,cont_open_tpe2018_m_p100_0002,0,,,Taipei Asian Open 2018,2018-07-07,cont_open_tpe2018,Taipei,2018,Seniors,240,+100,7,2018/07/07,PRAMANDITA Toga,8ac1a866,PRAMANDITA,Toga,v1534934483,KIM Seongjun,5926b6ad,KIM,Seongjun,v1533896631,Indonesia,INA,192,Republic of Korea,KOR,15,/2018/08/,47443_1534934483.jpg,/2018/08/,34374_1533896631.jpg,,Asian Open,https://www.judobase.org/files/persons//2018/08//47443_1534934483.jpg,https://www.judobase.org/files/persons//2018/08//34374_1533896631.jpg
1316,255279,87,15774,87,1,4,00:02:32,1,0,0,3,1,0,0,1,0,0,0,2,0,last8_rep_35_1-16,Round 1,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,cont_open_cze2016_m_p100_0002,0,,,European Open Prague 2016,2016-02-27,cont_open_cze2016,Prague,2016,Seniors,240,+100,7,2016/02/27,RODRIGUEZ Ignacio,aba63e2a,RODRIGUEZ,Ignacio,v1427200421,JONSSON Thormodur,9bbb22c5,JONSSON,Thormodur,v1610958474,Canada,CAN,51,Iceland,ISL,40,/2014/03/,31047_31046_ignatio.jpg,/2021/01/,87_1610958474.jpg,,European Open,https://www.judobase.org/files/persons//2014/03//31047_31046_ignatio.jpg,https://www.judobase.org/files/persons//2021/01//87_1610958474.jpg
1359,260706,12518,9347,9347,1,3,01:40:00,1,0,1,1,0,0,0,1,1,0,1,0,0,double_rep_23_1-8,Round 1,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,cont_cup_sen_bih2016_m_p100_0002,0,,,Senior European Cup Sarajevo 2016,2016-03-19,cont_cup_sen_bih2016,Sarajevo,2016,Seniors,240,+100,7,2016/03/19,COVIC Ivan,38739f38,COVIC,Ivan,v1649319059,ADIYAMAN Semih,1f3361e9,ADIYAMAN,Semih,v1427200421,Croatia,CRO,44,Türkiye,TUR,10,/2019/01/,9347_1546527734.jpg,/2013/03/,21849_21848_SEM--H-ADIYAMAN.jpg,,Continental Cup,https://www.judobase.org/files/persons//2019/01//9347_1546527734.jpg,https://www.judobase.org/files/persons//2013/03//21849_21848_SEM--H-ADIYAMAN.jpg
1324,263624,1083,5807,1083,1,4,00:03:29,1,0,0,3,1,0,0,2,0,0,0,1,0,last8_rep_35_1-16,Round 1,0,0,0,0,2020-05-02 00:04:13,0,0,3,2,1,7,2,gp_tur2016_m_p100_0002,0,,,Grand Prix Samsun 2016,2016-04-01,gp_tur2016,Samsun,2016,Seniors,240,+100,7,2016/04/01,FERNANDEZ David,1cc4f6a9,FERNANDEZ,David,v1550756149,METTIS Juhan,c19c58bc,METTIS,Juhan,v1658387435,Spain,ESP,20,Estonia,EST,39,/2019/02/,5807_1550756149.jpg,/2022/07/,1083_1658387433.jpg,yt*UUcZPRNOTXg*00:00:13,Grand Prix,https://www.judobase.org/files/persons//2019/02//5807_1550756149.jpg,https://www.judobase.org/files/persons//2022/07//1083_1658387433.jpg
1360,264666,18706,18691,18691,1,3,00:01:43,1,0,0,1,0,0,0,0,1,0,0,1,0,double_rep_23_1-8,Round 1,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,cont_cup_sen_cro2016_m_p100_0002,0,,,Senior European Cup Dubrovnik 2016,2016-04-02,cont_cup_sen_cro2016,Dubrovnik,2016,Seniors,240,+100,7,2016/04/02,PEKOVIC Jovan,be72b33e,PEKOVIC,Jovan,v1550763809,BATINIC Ante Vladimir,f8827a37,BATINIC,Ante Vladimir,v1654865456,Montenegro,MNE,140,Croatia,CRO,44,/2019/02/,18691_1550763809.jpg,/2021/04/,18706_1618827446.jpg,,Continental Cup,https://www.judobase.org/files/persons//2019/02//18691_1550763809.jpg,https://www.judobase.org/files/persons//2021/04//18706_1618827446.jpg
1328,271230,1268,4171,4171,1,4,01:40:00,1,0,0,0,0,0,0,0,1,0,0,0,0,last8_rep_35_1-16,Round 1,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,eju_sen2016_m_p100_0002,0,,,European Championships Seniors Kazan 2016,2016-04-21,eju_sen2016,Kazan,2016,Seniors,240,+100,7,2016/04/21,VAKHAVIAK Aliaksandr,12bff4bd,VAKHAVIAK,Aliaksandr,v1558182144,HARMEGNIES Benjamin,a5d6da5f,HARMEGNIES,Benjamin,v1463061673,Belarus,BLR,16,Belgium,BEL,3,/2019/05/,4171_1558182144.jpg,/imported/,1728_0927400002006.jpg,,European Championships,https://www.judobase.org/files/persons//2019/05//4171_1558182144.jpg,https://www.judobase.org/files/persons//imported//1728_0927400002006.jpg
1330,276845,3529,1405,1405,1,4,00:05:00,0,0,0,4,0,0,0,2,0,0,0,1,0,last8_rep_35_1-16,Round 1,0,0,0,0,2020-05-02 00:04:28,0,0,3,2,1,13,2,gs_aze2016_m_p100_0002,0,,,Grand Slam Baku 2016,2016-05-06,gs_aze2016,Baku,2016,Seniors,240,+100,7,2016/05/06,GARCIA MENDOZA Alex,b9ebdc2f,GARCIA MENDOZA,Alex,v1614011844,HEINLE Sven,84269977,HEINLE,Sven,v1558178145,Cuba,CUB,48,Germany,GER,193,/2017/10/,1405_1506828696.jpg,/2019/05/,3529_1558178145.jpg,yt*hBw_UupgKH8*00:00:21,Grand Slam,https://www.judobase.org/files/persons//2017/10//1405_1506828696.jpg,https://www.judobase.org/files/persons//2019/05//3529_1558178145.jpg
1368,280566,32798,22078,22078,1,3,00:03:55,1,0,0,1,0,0,0,1,1,0,0,0,0,double_rep_23_1-8,Round 1,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,cont_cup_sen_rus2016_m_p100_0002,0,,,Senior European Cup Orenburg 2016,2016-05-14,cont_cup_sen_rus2016,Orenburg,2016,Seniors,240,+100,7,2016/05/14,TSIARPITSKI Uladzislau,d84fc82a,TSIARPITSKI,Uladzislau,v1618329494,KHARKHACHAEV Pasha,7829c942,KHARKHACHAEV,Pasha,v1463145478,Belarus,BLR,16,Russian Federation,RUS,7,/2021/04/,22078_1618329493.jpg,/2016/05/,81491_81490_11111.jpg,,Continental Cup,https://www.judobase.org/files/persons//2021/04//22078_1618329493.jpg,https://www.judobase.org/files/persons//2016/05//81491_81490_11111.jpg
1333,283835,468,15424,468,1,3,00:02:05,1,0,0,5,1,0,0,1,0,0,0,4,0,last8_rep_19_1-8,Round 1,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,cont_open_esp2016_m_p100_0002,0,,,European Open Madrid 2016,2016-06-04,cont_open_esp2016,Madrid,2016,Seniors,240,+100,7,2016/06/04,SCHOFIELD Neil,af65b943,SCHOFIELD,Neil,v1564049544,PARRA Angel,6d6ad879,PARRA,Angel,v1521452671,Great Britain,GBR,26,Spain,ESP,20,/2019/07/,15424_1564049544.jpg,/2018/03/,468_1521452671.jpg,,European Open,https://www.judobase.org/files/persons//2019/07//15424_1564049544.jpg,https://www.judobase.org/files/persons//2018/03//468_1521452671.jpg
1426,284397,14614,32658,32658,1,3,00:00:00,1,0,0,0,0,0,0,0,1,0,0,0,0,double_rep_23_1-8,Round 1,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,cont_cup_sen_slo2016_m_p100_0002,0,,,Senior European Cup Podcetrtek 2016,2016-06-11,cont_cup_sen_slo2016,Podcetrtek,2016,Seniors,240,+100,7,2016/06/11,TUMENOV Musa,49ad1b63,TUMENOV,Musa,v1541072152,CULUM Zarko,cac95415,CULUM,Zarko,v1558177670,Russian Federation,RUS,7,Serbia,SRB,275,/2018/03/,32658_1520533503.jpg,/2019/05/,14614_1558177670.jpg,,Continental Cup,https://www.judobase.org/files/persons//2018/03//32658_1520533503.jpg,https://www.judobase.org/files/persons//2019/05//14614_1558177670.jpg
1335,287236,8368,3781,3781,1,3,00:03:16,1,0,0,3,0,0,0,2,1,0,0,1,0,last8_rep_19_1-8,Round 1,1466932742734,0,0,0,2020-05-02 00:05:04,0,0,3,2,1,8,2,gp_hun2016_m_p100_0002,0,,,Grand Prix Budapest 2016,2016-06-25,gp_hun2016,Budapest,2016,Seniors,240,+100,7,2016/06/25,ZALAGH Nabil,175ae8cb,ZALAGH,Nabil,v1543501584,ZVIERIEV Sergii,5abae249,ZVIERIEV,Sergii,v1431453801,France,FRA,4,Ukraine,UKR,9,/2018/11/,3781_1543501584.jpg,/2011/07/,10619_10618_Zverev.jpg,yt*M7S_5qHkZNo*00:00:00,Grand Prix,https://www.judobase.org/files/persons//2018/11//3781_1543501584.jpg,https://www.judobase.org/files/persons//2011/07//10619_10618_Zverev.jpg
1338,291170,34230,24928,24928,1,3,00:02:01,1,0,0,1,0,0,0,0,1,0,0,1,0,last8_rep_19_1-8,Round 1,1468740930326,0,0,0,2020-05-02 00:05:16,0,0,3,2,1,14,2,gs_rus2016_m_p100_0002,0,,,Grand Slam Tyumen 2016,2016-07-16,gs_rus2016,Tyumen,2016,Seniors,240,+100,7,2016/07/16,BRACHEV Anton,e4aad331,BRACHEV,Anton,v1570467679,KONKROSHVILI Ambrosi,79e13d1d,KONKROSHVILI,Ambrosi,v1467897834,Russian Federation,RUS,7,Georgia,GEO,6,/2019/08/,24928_1565028955.jpg,/2016/07/,84261_84260_konkroshvili.jpg,yt*2Ft3R1_dwCA*00:00:19,Grand Slam,https://www.judobase.org/files/persons//2019/08//24928_1565028955.jpg,https://www.judobase.org/files/persons//2016/07//84261_84260_konkroshvili.jpg
1334,299809,15197,28266,15197,1,3,00:05:00,1,0,0,3,1,0,0,1,0,0,0,2,0,last8_rep_19_1-8,Round 1,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,cont_open_est2016_m_p100_0002,0,,,European Open Tallinn 2016,2016-09-10,cont_open_est2016,Tallinn,2016,Seniors,240,+100,7,2016/09/10,NIEMI Mikko,38d15a94,NIEMI,Mikko,v1443174707,FILATAU Artsiom,476acce7,FILATAU,Artsiom,v1431087792,Finland,FIN,33,Belarus,BLR,16,/2015/09/,70195_70194_Mikko_Niemi-1.jpg,/2015/05/,60088_60087__.jpg,,European Open,https://www.judobase.org/files/persons//2015/09//70195_70194_Mikko_Niemi-1.jpg,https://www.judobase.org/files/persons//2015/05//60088_60087__.jpg
1341,302093,18706,9362,9362,1,3,00:02:26,1,1,1,2,0,0,0,2,1,1,1,0,0,last8_rep_19_1-8,Round 1,1474795293372,0,0,0,2020-05-02 00:05:49,0,0,3,2,1,11,2,gp_cro2016_m_p100_0002,0,,,Grand Prix Zagreb 2016,2016-09-23,gp_cro2016,Zagreb,2016,Seniors,240,+100,7,2016/09/23,DRAGIC Vito,38c916d5,DRAGIC,Vito,v1669280474,BATINIC Ante Vladimir,f8827a37,BATINIC,Ante Vladimir,v1654865456,Slovenia,SLO,1,Croatia,CRO,44,/2019/08/,9362_1565029007.jpg,/2021/04/,18706_1618827446.jpg,yt*RLfnZC6GjyI*00:00:16,Grand Prix,https://www.judobase.org/files/persons//2019/08//9362_1565029007.jpg,https://www.judobase.org/files/persons//2021/04//18706_1618827446.jpg
1343,305479,988,25735,988,1,3,00:00:00,1,0,0,1,1,0,0,0,0,0,0,1,0,last8_rep_19_1-8,Round 1,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,cont_open_gbr2016_m_p100_0002,0,,,European Open Glasgow 2016,2016-10-15,cont_open_gbr2016,Glasgow,2016,Seniors,240,+100,7,2016/10/15,MELBOURNE Andrew,348195fd,MELBOURNE,Andrew,v1679318437,PFEIFFER Dino,6794fbbb,PFEIFFER,Dino,v1511864536,Great Britain,GBR,26,Germany,GER,193,/2023/03/,25735_1679318434.jpg,/imported/,1354_0925400000806.jpg,,European Open,https://www.judobase.org/files/persons//2023/03//25735_1679318434.jpg,https://www.judobase.org/files/persons//imported//1354_0925400000806.jpg
1323,308574,4242,13278,13278,1,4,00:01:41,1,0,1,1,0,0,1,1,1,0,0,0,0,last8_rep_35_1-16,Round 1,0,0,0,0,2020-05-02 00:03:55,0,0,3,2,1,42,2,gp_geo2016_m_p100_0002,0,,,Grand Prix Tbilisi 2016,2016-03-25,gp_geo2016,Tbilisi,2016,Seniors,240,+100,7,2016/03/25,KOKAURI Ushangi,dc4f7517,KOKAURI,Ushangi,v1687082926,ABDRAZAKOV Ruslan,e1a1697f,ABDRAZAKOV,Ruslan,v1695887281,Azerbaijan,AZE,8,Kazakhstan,KAZ,14,/2023/06/,13278_1687082926.jpg,/2023/09/,4242_1695887279.jpg,yt*YooN2MbOBAM*00:00:16,Grand Prix,https://www.judobase.org/files/persons//2023/06//13278_1687082926.jpg,https://www.judobase.org/files/persons//2023/09//4242_1695887279.jpg
